Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:1943006


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1943006;2;01/02/1983;1;"44,8";"205,6";11;8;1;1;1;"2285,7";1;"0,0";"3,3";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,6";"44,8";"42,2";"19,6";"0,0";"0,0";"0,0";"0,0";"16,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"39,6";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1943006;1;01/02/1983;1;"44,8";"205,6";11;8;1;1;1;"2285,7";1;"0,0";"3,3";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,6";"44,8";"42,2";"19,6";"0,0";"0,0";"0,0";"0,0";"16,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"39,6";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1943006;2;01/01/1983;1;"60,8";"582,3";21;24;1;1;1;"2285,7";1;"30,4";"40,3";"30,6";"1,5";"16,4";"25,2";"6,4";"13,2";"3,6";"4,8";"18,2";"44,8";"0,0";"40,6";"20,8";"0,0";"7,0";"7,5";"44,8";"45,0";"60,8";"43,8";"0,0";"35,8";"5,1";"33,6";"2,1";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/01/1983;1;"60,8";"582,3";21;24;1;1;1;"2285,7";1;"30,4";"40,3";"30,6";"1,5";"16,4";"25,2";"6,4";"13,2";"3,6";"4,8";"18,2";"44,8";"0,0";"40,6";"20,8";"0,0";"7,0";"7,5";"44,8";"45,0";"60,8";"43,8";"0,0";"35,8";"5,1";"33,6";"2,1";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/12/1982;1;"40,8";"255,2";25;17;1;1;1;"1209,0";2;"0,0";"9,1";"15,4";"9,4";"0,0";"0,0";"0,0";"30,4";"0,0";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";"12,5";"0,0";"4,4";"0,0";"2,7";"15,2";"20,2";"17,2";"13,6";"40,8";"0,0";"0,0";"11,4";"9,4";"21,2";"16,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/12/1982;1;"40,8";"255,2";25;17;1;1;1;"1148,9";1;"0,0";"9,1";"15,4";"9,4";"0,0";"0,0";"0,0";"30,4";"0,0";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";"12,5";"0,0";"4,4";"0,0";"2,7";"15,2";"20,2";"17,2";"13,6";"40,8";"0,0";"0,0";"11,4";"9,4";"21,2";"16,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/11/1982;1;"28,6";"67,0";9;7;1;1;1;"1209,0";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"28,6";"0,0";"0,0";"7,0";"4,1";"0,0";"0,0";"0,0";"6,2";"14,4";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/11/1982;1;"28,6";"67,0";9;7;1;1;1;"1148,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"28,6";"0,0";"0,0";"7,0";"4,1";"0,0";"0,0";"0,0";"6,2";"14,4";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/10/1982;1;"31,2";"89,6";13;9;1;1;1;"1209,0";2;"0,0";"0,0";"10,2";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,2";"0,0";"31,2";"6,1";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"13,2";"0,0";"0,0";"0,0";"1,3";"0,0";"0,0";"9,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/10/1982;1;"31,2";"89,6";13;9;1;1;1;"1148,9";1;"0,0";"0,0";"10,2";"2,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,2";"0,0";"31,2";"6,1";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"13,2";"0,0";"0,0";"0,0";"1,3";"0,0";"0,0";"9,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/09/1982;1;"13,6";"13,6";27;1;1;1;1;"1209,0";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,6";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/09/1982;1;"13,6";"13,6";27;1;1;1;1;"1148,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,6";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/08/1982;1;"0,0";"0,0";1;0;1;1;1;"1209,0";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/08/1982;1;"0,0";"0,0";1;0;1;1;1;"1148,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/07/1982;1;"0,0";"0,0";1;0;1;1;1;"1209,0";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/07/1982;1;"0,0";"0,0";1;0;1;1;1;"1148,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/06/1982;1;"4,1";"4,1";8;1;1;1;1;"1209,0";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/06/1982;1;"4,1";"4,1";8;1;1;1;1;"1148,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/05/1982;1;"21,4";"33,5";26;3;1;1;1;"1209,0";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"21,4";"0,0";"0,0";"7,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/05/1982;1;"21,4";"33,5";26;3;1;1;1;"1148,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"21,4";"0,0";"0,0";"7,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/04/1982;1;"6,2";"19,3";8;4;1;1;1;"1209,0";2;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,8";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/04/1982;1;"6,2";"19,3";8;4;1;1;1;"1148,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,8";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/03/1982;1;"57,6";"326,3";25;16;1;1;1;"1209,0";2;"14,0";"30,4";"0,0";"6,1";"0,0";"0,0";"0,0";"14,0";"18,4";"20,2";"25,0";"10,6";"6,1";"0,0";"50,0";"0,0";"21,2";"0,0";"6,1";"45,6";"0,0";"0,0";"0,0";"0,0";"57,6";"0,0";"0,3";"0,7";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/03/1982;1;"57,6";"326,3";25;16;1;1;1;"1148,9";1;"14,0";"30,4";"0,0";"6,1";"0,0";"0,0";"0,0";"14,0";"18,4";"20,2";"25,0";"10,6";"6,1";"0,0";"50,0";"0,0";"21,2";"0,0";"6,1";"45,6";"0,0";"0,0";"0,0";"0,0";"57,6";"0,0";"0,3";"0,7";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/02/1982;1;;"60,1";;;0;2;0;"1209,0";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1943006;1;01/02/1982;1;"0,0";"0,0";1;0;1;1;1;"1148,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1943006;2;01/01/1982;1;"70,6";"340,3";25;13;1;1;1;"1209,0";2;"25,0";"21,4";"60,0";"0,0";"23,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"20,6";"2,1";"0,0";"0,0";"0,0";"6,2";"24,4";"25,0";"35,4";"70,6";"12,4";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/01/1982;1;"70,6";"340,3";25;13;1;1;1;"1148,9";1;"25,0";"21,4";"60,0";"0,0";"23,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"20,6";"2,1";"0,0";"0,0";"0,0";"6,2";"24,4";"25,0";"35,4";"70,6";"12,4";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/12/1981;1;"55,6";"307,4";28;15;1;1;1;"1413,1";1;"0,0";"7,0";"14,0";"0,0";"0,0";"0,0";"0,0";"10,6";"20,4";"40,6";"7,0";"0,0";"25,0";"0,0";"0,0";"40,8";"19,6";"25,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"0,0";"55,6";"20,8";"0,0";"7,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/12/1981;1;"55,6";"307,4";28;15;1;1;1;"1413,1";1;"0,0";"7,0";"14,0";"0,0";"0,0";"0,0";"0,0";"10,6";"20,4";"40,6";"7,0";"0,0";"25,0";"0,0";"0,0";"40,8";"19,6";"25,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"0,0";"55,6";"20,8";"0,0";"7,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/11/1981;1;"60,6";"432,2";11;18;1;1;1;"1413,1";1;"0,0";"7,0";"6,3";"0,0";"20,6";"5,2";"0,0";"28,4";"0,0";"39,2";"60,6";"39,4";"20,8";"25,0";"7,0";"0,0";"5,1";"14,6";"0,0";"24,8";"35,2";"0,0";"0,0";"0,0";"16,4";"50,0";"0,0";"0,0";"0,0";"26,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/11/1981;1;"60,6";"432,2";11;18;1;1;1;"1413,1";1;"0,0";"7,0";"6,3";"0,0";"20,6";"5,2";"0,0";"28,4";"0,0";"39,2";"60,6";"39,4";"20,8";"25,0";"7,0";"0,0";"5,1";"14,6";"0,0";"24,8";"35,2";"0,0";"0,0";"0,0";"16,4";"50,0";"0,0";"0,0";"0,0";"26,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/10/1981;1;"25,0";"125,4";16;11;1;1;1;"1413,1";1;"0,0";"0,0";"4,1";"0,0";"0,0";"6,2";"8,1";"0,0";"0,0";"0,0";"0,0";"8,1";"20,6";"0,0";"0,0";"25,0";"0,0";"0,0";"0,0";"23,4";"0,0";"0,0";"0,0";"0,0";"0,0";"10,6";"0,0";"6,2";"0,0";"7,0";"6,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/10/1981;1;"25,0";"125,4";16;11;1;1;1;"1413,1";1;"0,0";"0,0";"4,1";"0,0";"0,0";"6,2";"8,1";"0,0";"0,0";"0,0";"0,0";"8,1";"20,6";"0,0";"0,0";"25,0";"0,0";"0,0";"0,0";"23,4";"0,0";"0,0";"0,0";"0,0";"0,0";"10,6";"0,0";"6,2";"0,0";"7,0";"6,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/09/1981;1;"0,0";"0,0";1;0;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/09/1981;1;"0,0";"0,0";1;0;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/08/1981;1;"44,6";"49,7";18;2;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"44,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/08/1981;1;"44,6";"49,7";18;2;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"44,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/07/1981;1;"0,0";"0,0";1;0;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/07/1981;1;"0,0";"0,0";1;0;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/06/1981;1;"14,0";"42,8";7;5;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,1";"13,4";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/06/1981;1;"14,0";"42,8";7;5;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,1";"13,4";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/05/1981;1;"0,0";"0,0";1;0;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/05/1981;1;"0,0";"0,0";1;0;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/04/1981;1;"14,0";"31,5";29;5;1;1;1;"1413,1";1;"0,0";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"2,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;1;01/04/1981;1;"14,0";"31,5";29;5;1;1;1;"1413,1";1;"0,0";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"2,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1943006;2;01/03/1981;1;"19,6";"124,8";22;12;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,1";"9,2";"16,4";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,2";"0,0";"17,4";"19,6";"0,0";"0,0";"7,0";"0,0";"6,1";"0,0";"12,4";"4,1";"9,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;1;01/03/1981;1;"19,6";"124,8";22;12;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,1";"9,2";"16,4";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,2";"0,0";"17,4";"19,6";"0,0";"0,0";"7,0";"0,0";"6,1";"0,0";"12,4";"4,1";"9,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1943006;2;01/02/1981;1;"50,0";"91,1";10;4;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"15,4";"19,6";"0,0";"0,0";"50,0";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1943006;1;01/02/1981;1;"50,0";"91,1";10;4;1;1;1;"1413,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"15,4";"19,6";"0,0";"0,0";"50,0";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1943006;2;01/01/1981;1;"37,6";"208,2";10;17;1;1;1;"1413,1";1;"4,1";"0,0";"7,0";"6,2";"0,0";"0,0";"0,0";"4,2";"10,4";"37,6";"5,1";"36,8";"24,2";"15,4";"6,1";"10,2";"7,0";"0,0";"0,0";"0,0";"0,0";"3,1";"18,6";"0,0";"0,0";"5,2";"7,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
